,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
1436,259.88,0.0,0.0,1,1,0,502,2346.340803723523
1437,258.68,0.0,0.0,1,1,0,286,2322.770852493505
1438,258.29,0.0,0.0,1,1,0,230,2315.1106183437496
1439,257.21,0.0,0.0,1,1,0,311,2293.8976622367327
1440,256.51,0.0,0.0,1,1,0,809,2280.1485240192224
1441,255.14,0.0,0.0,1,1,0,2735,2253.2394963649513
1442,254.79,0.0,0.0,1,1,0,5454,2246.364927256196
1443,254.08,0.0,0.0,40,2,1,6107,3913.7385737959066
1444,253.86,0.0,0.0,75,2,1,5876,4076.4904283268115
1445,254.5,0.0,0.0,75,2,1,4941,4089.061068982821
1446,255.86,0.0,0.0,75,2,0,4307,2562.3927402483523
1447,257.08,0.0,0.0,75,2,0,4367,2586.35552399887
1448,258.35,0.0,0.0,90,2,0,4545,2682.9031085891
1449,259.41,0.0,0.0,90,2,0,4561,2703.7232321756164
1450,260.54,0.0,0.0,75,8,0,4998,2304.942690579336
1451,260.94,0.0,0.0,75,2,0,5525,2662.1722004554285
1452,261.15,0.0,0.0,75,6,0,6459,2433.3817022766234
1453,261.15,0.0,0.0,75,2,1,5852,4219.677882049171
1454,260.72,0.0,0.0,75,2,1,4245,4211.231982858415
1455,259.15,0.0,0.0,75,2,1,3034,4180.39462999914
1456,257.95,0.0,0.0,5,1,0,2498,2327.5265240388335
1457,257.15,0.0,0.0,5,1,0,2055,2311.813223218821
1458,256.87,0.0,0.0,1,1,0,1440,2287.2195093882283
1459,256.15,0.0,0.0,1,1,0,934,2273.0775386502164
1460,257.0,0.0,0.0,1,1,0,498,2289.77292077148
1461,257.74,0.0,0.0,1,1,0,300,2304.3077240299917
1462,258.68,0.0,0.0,75,2,0,225,2617.7821256388943
1463,259.76,0.0,0.0,90,2,0,368,2710.5978012843707
1464,260.58,0.0,0.0,90,2,0,885,2726.703934624883
1465,261.29,0.0,0.0,90,9,0,2885,2333.0478197255434
1466,261.93,0.0,0.0,90,9,0,5675,2345.6184603815527
1467,261.86,0.0,0.0,75,2,1,6585,4233.623436526932
1468,261.93,0.0,0.0,40,2,1,5915,4067.9253380922764
1469,263.0,0.0,0.0,90,2,1,5060,4327.61760973391
1470,264.68,0.0,0.0,75,2,0,4423,2735.631881788985
1471,266.64,0.0,0.0,90,2,0,4722,2845.732188336475
1472,267.53,0.0,0.0,40,2,0,4825,2624.5375037038702
1473,269.61,0.0,0.0,40,2,0,4762,2665.3920858359024
1474,270.65,0.0,0.0,1,1,0,5007,2557.881116012936
1475,271.41,0.0,0.0,5,1,0,5647,2591.9028103355377
1476,271.84,0.0,0.0,5,1,0,6587,2600.3487095262935
1477,271.22,0.0,0.0,5,1,1,6308,4141.551841519275
1478,270.42,0.0,0.0,1,1,1,4917,4106.744482155673
1479,269.42,0.0,0.0,5,1,1,3424,4106.196914674247
1480,268.82,0.0,0.0,5,1,0,2979,2541.030998930748
1481,268.28,0.0,0.0,5,1,0,3680,2530.424520877239
1482,267.95,0.0,0.0,1,1,0,2908,2504.8487257453953
1483,267.72,0.0,0.0,1,6,0,1107,2209.1871022045707
1484,267.55,0.0,0.0,1,4,0,597,2322.305645602347
1485,267.35,0.0,0.0,1,4,0,345,2318.377320397344
1486,266.75,0.0,0.0,1,4,0,283,2306.5923447823343
1487,266.22,0.0,0.0,1,6,0,348,2179.7246631670478
1488,266.22,0.0,0.0,1,4,0,348,2296.182282989077
1489,266.22,0.0,0.0,1,6,0,882,2179.7246631670478
1490,266.22,0.0,0.0,1,4,0,882,2296.182282989077
1491,265.62,0.0,0.0,1,6,0,2837,2167.939687552038
1492,265.62,0.0,0.0,1,4,0,2837,2284.397307374067
1493,265.55,0.0,0.0,1,4,0,5402,2283.0223935523163
1494,265.68,0.0,0.0,5,4,1,5826,3858.0508036076462
1495,265.68,0.0,0.0,5,6,1,5826,3741.593183785617
1496,265.29,0.0,0.0,1,4,1,5572,3831.2965109143015
1497,266.5,0.0,0.0,1,4,1,5194,3855.0628784045693
1498,268.94,0.0,0.0,1,4,0,4766,2349.6075057771177
1499,271.64,0.0,0.0,5,1,0,4842,2596.42038432129
1500,273.5,0.0,0.0,1,1,0,4975,2613.8597501842296
1501,275.43,0.0,0.0,1,6,0,5027,2360.624038857436
1502,276.51,0.0,0.0,1,1,0,5221,2672.9810445195253
1503,277.21,0.0,0.0,1,1,0,5696,2686.7301827370356
1504,277.75,0.0,0.0,5,1,0,6660,2716.430719334133
1505,277.68,0.0,0.0,1,1,1,6154,4249.342687097282
1506,276.58,0.0,0.0,5,1,1,4607,4246.830957013355
1507,275.22,0.0,0.0,1,1,1,3268,4201.024287075745
1508,274.75,0.0,0.0,5,1,0,2775,2657.505841259088
1509,274.62,0.0,0.0,1,1,0,2493,2635.858371332247
1510,274.55,0.0,0.0,1,1,0,1772,2634.483457510496
1511,274.57,0.0,0.0,1,1,0,1122,2634.8762900309957
1512,274.79,0.0,0.0,1,1,0,639,2639.197447756499
1513,274.35,0.0,0.0,1,1,0,353,2630.5551323054924
1514,274.08,0.0,0.0,75,2,0,253,2920.263166424127
1515,273.42,0.0,0.0,1,1,0,353,2612.288420102229
1516,272.43,0.0,0.0,75,2,0,889,2887.8544834828526
1517,272.0,0.0,0.0,1,1,0,2862,2584.3973111467067
1518,271.07,0.0,0.0,1,1,0,5454,2566.1305989434422
1519,271.35,0.0,0.0,40,2,1,6174,4252.949455247919
1520,271.01,0.0,0.0,1,1,1,5488,4118.33304151043
1521,272.22,0.0,0.0,1,1,1,5630,4142.099409000701
1522,273.93,0.0,0.0,1,1,0,4508,2622.3056493749864
1523,275.28,0.0,0.0,75,2,0,4644,2943.833117654145
1524,275.42,0.0,0.0,90,2,0,5034,3018.185664836108
1525,275.02,0.0,0.0,90,2,0,4960,3010.329014426102
1526,274.65,0.0,0.0,90,2,0,5248,3003.061612796846
1527,274.51,0.0,0.0,90,2,0,5844,3000.3117851533443
1528,274.09,0.0,0.0,90,2,0,6807,2992.0623022228374
1529,273.68,0.0,0.0,90,2,1,6262,4537.390175681072
1530,273.01,0.0,0.0,90,2,1,4982,4524.23028624431
1531,272.22,0.0,0.0,90,2,1,3463,4508.71340168455
1532,271.58,0.0,0.0,90,2,0,3144,2942.7618209000493
1533,270.29,0.0,0.0,90,9,0,3916,2509.822453950679
1534,269.58,0.0,0.0,75,9,0,2674,2424.2741799344585
1535,267.02,0.0,0.0,1,9,0,1179,2020.7515342540155
1536,267.02,0.0,0.0,1,6,0,1179,2195.4379639870585
1537,264.96,0.0,0.0,1,1,0,674,2446.1202639306002
1538,262.35,0.0,0.0,1,1,0,387,2394.8556200053117
1539,260.22,0.0,0.0,1,1,0,273,2353.0189565720293
1540,258.55,0.0,0.0,1,1,0,369,2320.2174411102533
1541,257.35,0.0,0.0,1,1,0,831,2296.6474898802353
1542,256.28,0.0,0.0,1,1,0,2676,2275.6309500334683
1543,255.79,0.0,0.0,1,1,0,5122,2266.0065532812114
1544,255.28,0.0,0.0,1,1,1,6444,3809.3702641369437
1545,255.22,0.0,0.0,5,1,1,5589,3827.285825119032
1546,256.14,0.0,0.0,5,1,1,4764,3845.3561210620446
1547,257.72,0.0,0.0,1,1,0,4646,2303.914891509491
1548,259.61,0.0,0.0,1,1,0,4947,2341.0375646967696
1549,261.54,0.0,0.0,5,1,0,5337,2398.0399614686385
1550,262.72,0.0,0.0,5,1,0,5333,2421.217080178156
1551,263.78,0.0,0.0,5,1,0,5224,2442.037203764671
1552,264.72,0.0,0.0,20,2,0,5921,2473.874241855632
1553,265.15,0.0,0.0,1,1,0,6371,2449.852172875353
1554,265.15,0.0,0.0,75,2,1,5731,4298.244386149232
1555,264.36,0.0,0.0,75,2,1,4896,4282.72750158947
1556,263.5,0.0,0.0,75,2,1,3687,4265.835703207957
1557,262.95,0.0,0.0,75,2,0,3027,2701.651868765709
1558,263.15,0.0,0.0,75,2,0,2903,2705.5801939707117
1559,263.43,0.0,0.0,1,1,0,2591,2416.0685761123277
1560,264.29,0.0,0.0,1,1,0,1725,2432.9603744938404
1561,264.72,0.0,0.0,1,1,0,1068,2441.406273684597
1562,265.08,0.0,0.0,75,2,0,661,2743.4885321989914
1563,266.07,0.0,0.0,1,1,0,538,2467.9224688183667
1564,266.48,0.0,0.0,1,1,0,352,2475.975535488624
1565,267.0,0.0,0.0,75,2,0,386,2781.2004541670203
1566,267.41,0.0,0.0,1,1,0,627,2494.242247691888
1567,268.08,0.0,0.0,40,2,0,1226,2635.340398017629
1568,268.48,0.0,0.0,90,9,1,1831,4027.652050973892
1569,268.55,0.0,0.0,90,9,1,2826,4029.026964795643
1570,268.55,0.0,0.0,90,4,1,2826,4320.171014350715
1571,269.0,0.0,0.0,40,9,1,3514,3799.1899647120317
1572,269.0,0.0,0.0,40,4,1,3514,4090.334014267104
1573,269.81,0.0,0.0,75,9,0,3977,2428.7917539202117
1574,271.0,0.0,0.0,20,2,0,4526,2597.2236532927263
1575,272.08,0.0,0.0,90,2,0,4933,2952.582633912557
1576,273.08,0.0,0.0,40,2,0,4792,2733.5485281427045
1577,274.22,0.0,0.0,1,1,0,4881,2628.0017209222406
1578,274.55,0.0,0.0,75,2,0,4912,2929.494730655885
1579,275.15,0.0,0.0,40,2,0,5935,2774.206694014486
1580,274.36,0.0,0.0,1,1,1,4550,4184.132488694233
1581,273.49,0.0,0.0,1,1,1,4284,4167.044274052469
1582,271.72,0.0,0.0,1,1,1,3489,4132.278595988193
1583,270.36,0.0,0.0,1,1,0,2947,2552.185044465682
1584,269.36,0.0,0.0,5,1,0,3089,2551.637476984256
1585,268.08,0.0,0.0,1,1,0,2945,2507.402137128647
1586,265.94,0.0,0.0,1,1,0,1858,2465.369057435115
1587,264.75,0.0,0.0,1,1,0,1169,2441.9955224653468
1588,263.69,0.0,0.0,1,1,0,733,2421.1753988788314
1589,263.15,0.0,0.0,20,2,0,593,2443.0368889963574
1590,263.61,0.0,0.0,1,1,0,302,2419.60406879683
1591,264.41,0.0,0.0,90,2,0,284,2801.931362300692
1592,265.81,0.0,0.0,90,2,0,444,2829.4296387357126
1593,266.72,0.0,0.0,1,1,0,742,2480.6895257346278
1594,267.43,0.0,0.0,90,2,1,1210,4414.630013024727
1595,267.75,0.0,0.0,90,2,1,1889,4420.915333352732
1596,268.68,0.0,0.0,90,2,1,2567,4439.1820455559955
1597,269.93,0.0,0.0,90,6,0,3505,2677.437898314717
1598,271.88,0.0,0.0,90,2,0,3826,2948.6543087075543
1599,273.94,0.0,0.0,90,2,0,4279,2989.116058319086
1600,276.14,0.0,0.0,75,2,0,4388,2960.7249160356587
1601,277.41,0.0,0.0,90,2,0,4263,3057.272500625889
1602,278.29,0.0,0.0,1,1,0,4343,2707.9431388440526
1603,278.55,0.0,0.0,90,2,0,4424,3079.663954294406
1604,278.55,0.0,0.0,90,2,1,4136,4633.044894422896
1605,277.82,0.0,0.0,1,1,1,3587,4252.092514740783
1606,276.61,0.0,0.0,75,2,1,3038,4523.337420395905
1607,275.73,0.0,0.0,1,1,0,2522,2657.6605762200134
1608,274.35,0.0,0.0,75,2,0,2044,2925.5664054508816
1609,272.96,0.0,0.0,1,1,0,1637,2603.2532721307207
1610,271.73,0.0,0.0,1,1,0,1152,2579.094072119953
1611,270.73,0.0,0.0,20,2,0,623,2591.920414265973
1612,270.01,0.0,0.0,1,9,0,360,2079.4799960688106
1613,269.99,0.0,0.0,75,2,0,281,2839.9289159818154
1614,269.28,0.0,0.0,90,9,0,340,2489.984411665413
1615,268.95,0.0,0.0,90,9,0,781,2483.5026750771594
1616,268.28,0.0,0.0,90,9,0,2432,2470.342785640398
1617,267.68,0.0,0.0,90,9,0,4228,2458.5578100253897
1618,267.02,0.0,0.0,90,9,1,4740,3998.9752769773686
1619,266.44,0.0,0.0,90,2,1,3905,4395.184803259961
1620,266.42,0.0,0.0,90,4,1,3344,4278.334350917433
1621,266.42,0.0,0.0,90,9,1,3344,3987.1903013623605
1622,266.42,0.0,0.0,90,3,1,3344,4336.5631608284475
1623,266.42,0.0,0.0,90,6,1,3344,4161.876731095404
1624,266.69,0.0,0.0,90,4,0,3226,2730.2566498156975
1625,266.69,0.0,0.0,90,9,0,3226,2439.112600260625
1626,266.95,0.0,0.0,90,9,0,3239,2444.219423027129
1627,266.95,0.0,0.0,90,4,0,3239,2735.363472582201
1628,267.15,0.0,0.0,90,9,0,3484,2448.1477482321316
1629,267.15,0.0,0.0,90,4,0,3484,2739.291797787204
1630,267.35,0.0,0.0,90,9,0,3450,2452.076073437136
1631,267.35,0.0,0.0,90,4,0,3450,2743.2201229922084
1632,267.43,0.0,0.0,90,9,0,3490,2453.647403519137
1633,267.43,0.0,0.0,90,4,0,3490,2744.791453074209
1634,267.43,0.0,0.0,90,6,0,3490,2628.33383325218
1635,267.45,0.0,0.0,75,4,0,3426,2673.5815660562484
1636,267.45,0.0,0.0,75,9,0,3426,2382.437516501175
1637,267.65,0.0,0.0,90,9,0,3682,2457.968561244639
1638,267.65,0.0,0.0,90,4,0,3682,2749.1126107997115
1639,267.28,0.0,0.0,90,4,1,3585,4295.226149298945
1640,267.28,0.0,0.0,90,9,1,3585,4004.0820997438723
1641,267.08,0.0,0.0,90,4,1,2659,4291.297824093942
1642,267.08,0.0,0.0,90,9,1,2659,4000.1537745388696
1643,266.72,0.0,0.0,90,4,1,2087,4284.226838724938
1644,266.72,0.0,0.0,90,9,1,2087,3993.0827891698655
1645,266.58,0.0,0.0,90,4,0,1821,2728.0960709529454
1646,266.58,0.0,0.0,90,9,0,1821,2436.952021397872
1647,266.29,0.0,0.0,90,4,0,1593,2722.399999405692
1648,266.29,0.0,0.0,90,9,0,1593,2431.25594985062
1649,266.22,0.0,0.0,90,4,0,1354,2721.0250855839413
1650,266.22,0.0,0.0,90,9,0,1354,2429.881036028868
1651,266.28,0.0,0.0,90,4,0,817,2722.2035831454414
1652,266.43,0.0,0.0,90,9,0,434,2434.0057774941215
1653,266.43,0.0,0.0,90,4,0,434,2725.149827049194
1654,266.36,0.0,0.0,90,2,0,269,2840.2325330494714
1655,266.36,0.0,0.0,90,2,0,234,2840.2325330494714
1656,266.48,0.0,0.0,90,4,0,342,2726.131908350445
1657,266.48,0.0,0.0,90,9,0,342,2434.9878587953717
1658,266.62,0.0,0.0,90,4,0,825,2728.8817359939467
1659,266.62,0.0,0.0,90,9,0,825,2437.7376864388734
1660,266.5,0.0,0.0,90,4,0,2690,2726.5247408709447
1661,266.5,0.0,0.0,90,9,0,2690,2435.3806913158714
1662,266.53,0.0,0.0,90,4,0,4705,2727.113989651695
1663,266.53,0.0,0.0,90,9,0,4705,2435.969940096622
1664,266.29,0.0,0.0,90,4,1,4844,4275.780939534181
1665,266.29,0.0,0.0,90,9,1,4844,3984.6368899791087
1666,266.15,0.0,0.0,90,4,1,4738,4273.031111890678
1667,265.81,0.0,0.0,90,4,1,4707,4266.352959042173
1668,265.81,0.0,0.0,90,9,1,4707,3975.2089094871008
1669,265.49,0.0,0.0,90,9,0,4062,2415.542649030607
1670,265.49,0.0,0.0,90,4,0,4062,2706.6866985856796
1671,265.49,0.0,0.0,90,3,0,4062,2764.9155084966933
1672,265.75,0.0,0.0,90,9,0,4058,2420.649471797111
1673,265.75,0.0,0.0,90,4,0,4058,2711.7935213521832
1674,265.95,0.0,0.0,90,9,0,4407,2424.5777970021136
1675,265.79,0.0,0.0,90,9,0,4439,2421.435136838112
1676,266.35,0.0,0.0,90,9,0,4786,2432.434447412121
1677,266.35,0.0,0.0,90,2,0,5620,2840.0361167892215
1678,266.43,0.0,0.0,75,2,0,6471,2770.004727332762
1679,266.01,0.0,0.0,40,9,1,5888,3740.4615028972357
1680,265.96,0.0,0.0,40,9,1,4226,3739.4794215959855
1681,263.76,0.0,0.0,40,2,1,3012,4103.869513718053
1682,262.61,0.0,0.0,40,2,0,2601,2527.9007036607973
1683,262.08,0.0,0.0,5,1,0,2591,2408.6464395221456
1684,260.88,0.0,0.0,40,2,0,1592,2493.9206906375202
1685,260.55,0.0,0.0,1,1,0,965,2359.500693160284
1686,260.15,0.0,0.0,1,1,0,516,2351.6440427502775
1687,259.02,0.0,0.0,20,2,0,359,2361.9169735130454
1688,258.42,0.0,0.0,1,1,0,237,2317.6640297270014
1689,257.75,0.0,0.0,1,1,0,354,2304.5041402902416
1690,257.08,0.0,0.0,1,1,0,886,2291.344250853481
1691,256.55,0.0,0.0,1,1,0,2858,2280.9341890602236
1692,256.28,0.0,0.0,1,1,0,5569,2275.6309500334683
1693,255.72,0.0,0.0,5,1,1,6045,3837.1066381315395
1694,255.55,0.0,0.0,5,1,1,5638,3833.7675617072873
1695,256.86,0.0,0.0,1,1,1,5062,3840.4040332564673
1696,258.79,0.0,0.0,1,1,0,4553,2324.9314313562572
1697,261.15,0.0,0.0,1,1,0,4837,2371.285668775292
1698,263.43,0.0,0.0,1,1,0,5091,2416.0685761123277
1699,264.65,0.0,0.0,40,2,0,4632,2567.9696207518273
1700,265.15,0.0,0.0,1,1,0,5130,2449.852172875353
1701,265.95,0.0,0.0,40,2,0,5364,2593.5037345843466
1702,266.01,0.0,0.0,40,2,0,6795,2594.6822321458476
1703,266.08,0.0,0.0,1,1,1,6282,4021.4998252071055
1704,265.82,0.0,0.0,1,1,1,4583,4016.393002440602
1705,263.42,0.0,0.0,40,2,1,3356,4097.191360869549
1706,262.08,0.0,0.0,40,2,0,2959,2517.490641867538
1707,261.55,0.0,0.0,1,1,0,2471,2379.142319185299
1708,259.94,0.0,0.0,1,1,0,1749,2347.519301285024
1709,259.77,0.0,0.0,1,1,0,1029,2344.180224860772
1710,258.81,0.0,0.0,1,1,0,528,2325.324263876757
1711,257.82,0.0,0.0,1,1,0,338,2305.8790541119924
1712,257.15,0.0,0.0,1,1,0,245,2292.7191646752317
1713,256.22,0.0,0.0,1,1,0,339,2274.452452471969
1714,256.22,0.0,0.0,1,1,0,853,2274.452452471969
1715,256.21,0.0,0.0,1,1,0,2854,2274.2560362117174
1716,257.28,0.0,0.0,1,1,0,5466,2295.2725760584835
1717,259.08,0.0,0.0,1,1,1,6559,3884.0084430320003
1718,260.22,0.0,0.0,75,2,1,5837,4201.411169845907
1719,261.93,0.0,0.0,75,2,1,5428,4234.998350348684
1720,264.64,0.0,0.0,90,2,0,4827,2806.448936286445
1721,266.86,0.0,0.0,90,2,0,5108,2850.053346061979
1722,267.81,0.0,0.0,90,2,0,4980,2868.712890785743
1723,268.95,0.0,0.0,90,2,0,5174,2891.10434445426
1724,270.22,0.0,0.0,90,2,0,5353,2916.04920950603
1725,271.15,0.0,0.0,90,2,0,6263,2934.3159217092934
1726,271.35,0.0,0.0,90,2,0,6902,2938.244246914297
1727,271.49,0.0,0.0,90,9,1,5900,4086.773345309187
1728,271.33,0.0,0.0,90,9,1,4514,4083.6306851451845
1729,270.92,0.0,0.0,90,9,1,3048,4075.5776184749284
1730,270.02,0.0,0.0,90,9,0,2736,2504.5192149239247
1731,270.02,0.0,0.0,90,4,0,2736,2795.663264478998
1732,269.86,0.0,0.0,90,9,0,2247,2501.3765547599232
1733,269.86,0.0,0.0,90,4,0,2247,2792.5206043149956
1734,269.86,0.0,0.0,90,9,0,1905,2501.3765547599232
1735,269.86,0.0,0.0,90,4,0,1905,2792.5206043149956
1736,270.02,0.0,0.0,90,9,0,1372,2504.5192149239247
1737,270.02,0.0,0.0,90,7,0,1372,2620.976834745954
1738,270.02,0.0,0.0,90,4,0,1372,2795.663264478998
1739,269.86,0.0,0.0,90,9,0,632,2501.3765547599232
1740,269.86,0.0,0.0,90,4,0,632,2792.5206043149956
1741,269.86,0.0,0.0,90,7,0,632,2617.8341745819516
1742,269.79,0.0,0.0,90,9,0,390,2500.0016409381715
1743,269.79,0.0,0.0,90,7,0,390,2616.459260760201
1744,269.79,0.0,0.0,90,4,0,390,2791.1456904932447
1745,269.79,0.0,0.0,90,9,0,309,2500.0016409381715
1746,269.79,0.0,0.0,90,4,0,309,2791.1456904932447
1747,269.79,0.0,0.0,90,9,0,368,2500.0016409381715
1748,269.79,0.0,0.0,90,4,0,368,2791.1456904932447
1749,270.08,0.0,0.0,90,4,0,830,2796.841762040499
1750,270.08,0.0,0.0,90,9,0,830,2505.6977124854257
1751,270.01,0.0,0.0,90,4,0,2451,2795.466848218748
1752,270.01,0.0,0.0,90,9,0,2451,2504.3227986636757
1753,270.22,0.0,0.0,90,4,0,4627,2799.5915896840015
1754,270.22,0.0,0.0,90,9,0,4627,2508.447540128929
1755,270.22,0.0,0.0,90,4,1,5240,4352.97252981249
1756,270.22,0.0,0.0,90,9,1,5240,4061.828480257418
1757,270.08,0.0,0.0,90,4,1,4595,4350.222702168988
1758,270.28,0.0,0.0,90,4,1,4413,4354.1510273739905
1759,270.22,0.0,0.0,75,4,0,4140,2727.988870145541
1760,271.15,0.0,0.0,90,4,0,4183,2817.858301887265
1761,271.35,0.0,0.0,75,2,0,4732,2866.6415273758366
1762,271.62,0.0,0.0,40,2,0,4786,2704.871754146183
1763,272.51,0.0,0.0,1,1,0,5131,2594.414540419464
1764,272.72,0.0,0.0,20,2,0,5631,2631.0072500557535
1765,272.62,0.0,0.0,5,1,0,6368,2615.6691778258055
1766,272.43,0.0,0.0,20,2,1,5681,4178.692118636987
1767,271.44,0.0,0.0,5,1,1,4876,4145.872999244777
1768,269.44,0.0,0.0,5,1,1,3751,4106.589747194746
1769,268.15,0.0,0.0,5,1,0,3124,2527.871109493987
1770,266.68,0.0,0.0,5,4,0,3015,2324.3114895041726
1771,265.72,0.0,0.0,1,4,0,2528,2286.3614699765694
1772,264.29,0.0,0.0,1,7,0,2105,2083.5875150277534
1773,264.29,0.0,0.0,1,4,0,2105,2258.2739447607973
1774,263.01,0.0,0.0,1,7,0,1043,2058.446233715734
1775,263.01,0.0,0.0,1,4,0,1043,2233.1326634487777
1776,261.15,0.0,0.0,1,4,0,712,2196.599239042249
1777,261.15,0.0,0.0,1,6,0,712,2080.1416192202196
1778,259.41,0.0,0.0,1,4,0,490,2162.422809758724
1779,259.41,0.0,0.0,1,7,0,490,1987.7363800256799
1780,259.41,0.0,0.0,1,6,0,490,2045.9651899366945
1781,257.42,0.0,0.0,40,4,0,425,2309.5030447689405
1782,257.42,0.0,0.0,40,7,0,425,2134.8166150358966
1783,257.42,0.0,0.0,40,6,0,425,2193.045424946911
1784,256.76,0.0,0.0,1,4,0,404,2110.372500792433
1785,256.76,0.0,0.0,1,7,0,404,1935.6860710593892
1786,255.93,0.0,0.0,1,4,0,676,2094.069951191671
1787,255.93,0.0,0.0,1,7,0,676,1919.383521458627
1788,255.93,0.0,0.0,1,6,0,676,1977.6123313696417
1789,255.38,0.0,0.0,1,4,0,1119,2083.267056877912
1790,255.38,0.0,0.0,1,6,0,1119,1966.8094370558829
1791,255.38,0.0,0.0,1,7,0,1119,1908.5806271448682
1792,256.21,0.0,0.0,90,4,1,1836,4077.7933492020275
1793,256.21,0.0,0.0,90,6,1,1836,3961.335729379998
1794,256.21,0.0,0.0,90,7,1,1836,3903.1069194689844
1795,256.21,0.0,0.0,90,9,1,1836,3786.649299646955
1796,257.44,0.0,0.0,1,7,1,3018,3502.4233168848896
1797,257.44,0.0,0.0,1,4,1,3018,3677.1097466179326
1798,257.44,0.0,0.0,1,9,1,3018,3385.9656970628603
1799,257.44,0.0,0.0,1,6,1,3018,3560.6521267959033
1800,259.9,0.0,0.0,75,4,1,3753,4078.6682296958734
1801,259.9,0.0,0.0,75,7,1,3753,3903.9817999628303
1802,259.9,0.0,0.0,75,9,1,3753,3787.524180140801
1803,263.3,0.0,0.0,1,4,0,4373,2238.828734996033
1804,263.3,0.0,0.0,1,9,0,4373,1947.6846854409596
1805,265.99,0.0,0.0,90,4,0,4487,2716.507511598187
1806,267.45,0.0,0.0,75,4,0,4938,2673.5815660562484
1807,267.45,0.0,0.0,75,6,0,4938,2557.123946234219
1808,269.53,0.0,0.0,75,6,0,4744,2597.9785283662504
1809,269.53,0.0,0.0,75,4,0,4744,2714.4361481882797
1810,270.36,0.0,0.0,90,6,0,4831,2685.883797505474
1811,270.75,0.0,0.0,90,9,0,3660,2518.8576019221855
1812,270.75,0.0,0.0,90,4,0,3660,2810.0016514772587
1813,270.75,0.0,0.0,90,6,0,3660,2693.5440316552294
1814,270.55,0.0,0.0,90,9,0,3247,2514.929276717183
1815,270.55,0.0,0.0,90,7,0,3247,2631.386896539212
1816,270.55,0.0,0.0,90,9,1,2709,4068.3102168456726
1817,270.55,0.0,0.0,90,7,1,2709,4184.767836667701
1818,271.02,0.0,0.0,90,9,1,2677,4077.5417810774297
1819,271.02,0.0,0.0,90,7,1,2677,4193.999400899458
1820,271.02,0.0,0.0,90,9,1,2338,4077.5417810774297
1821,271.02,0.0,0.0,90,4,1,2338,4368.685830632502
1822,271.02,0.0,0.0,90,7,1,2338,4193.999400899458
1823,271.35,0.0,0.0,90,9,0,1520,2530.6425775371954
1824,271.35,0.0,0.0,90,7,0,1520,2647.1001973592247
1825,271.48,0.0,0.0,90,9,0,1686,2533.195988920448
1826,271.48,0.0,0.0,90,4,0,1686,2824.3400384755205
1827,271.48,0.0,0.0,90,7,0,1686,2649.6536087424765
1828,271.42,0.0,0.0,90,9,0,1786,2532.017491358947
1829,271.42,0.0,0.0,90,4,0,1786,2823.1615409140195
1830,271.44,0.0,0.0,90,9,0,1162,2532.410323879447
1831,271.44,0.0,0.0,90,4,0,1162,2823.554373434519
1832,269.82,0.0,0.0,90,9,0,779,2500.590889718922
1833,269.82,0.0,0.0,90,4,0,779,2791.734939273995
1834,267.84,0.0,0.0,90,4,0,510,2752.8445197444644
1835,267.84,0.0,0.0,90,9,0,510,2461.700470189391
1836,267.49,0.0,0.0,90,4,0,381,2745.96995063571
1837,267.49,0.0,0.0,90,6,0,381,2629.512330813681
1838,267.49,0.0,0.0,90,9,0,381,2454.825901080638
1839,265.94,0.0,0.0,90,6,0,254,2599.0678104749068
1840,265.94,0.0,0.0,90,4,0,254,2715.525430296936
1841,265.94,0.0,0.0,90,9,0,254,2424.381380741863
1842,265.51,0.0,0.0,90,4,0,251,2707.0795311061793
1843,265.22,0.0,0.0,90,4,0,407,2701.383459558926
1844,265.38,0.0,0.0,90,4,0,723,2704.5261197229274
1845,265.58,0.0,0.0,90,2,1,947,4378.293004878449
1846,264.75,0.0,0.0,90,2,1,1343,4361.990455277686
1847,264.82,0.0,0.0,1,1,1,2014,3996.7513764155883
1848,265.55,0.0,0.0,1,9,0,2598,1991.878343997243
1849,266.61,0.0,0.0,40,9,0,3073,2198.865538383756
1850,267.88,0.0,0.0,40,2,0,3719,2631.4120728126263
1851,269.65,0.0,0.0,75,2,0,3840,2833.25076313331
1852,270.28,0.0,0.0,90,6,0,3865,2684.3124674234723
1853,271.08,0.0,0.0,90,2,0,3974,2932.9410078875426
1854,271.61,0.0,0.0,75,2,0,4262,2871.7483501423403
1855,271.69,0.0,0.0,1,1,1,4131,4131.689347207441
1856,271.36,0.0,0.0,5,1,1,3759,4144.301669162776
1857,270.51,0.0,0.0,5,1,1,2950,4127.6062870415135
1858,269.48,0.0,0.0,5,1,0,2604,2553.994472107258
1859,268.79,0.0,0.0,5,1,0,2507,2540.4417501499975
1860,267.61,0.0,0.0,1,1,0,3097,2498.170572896891
1861,266.95,0.0,0.0,1,1,0,1239,2485.20709972038
1862,266.22,0.0,0.0,1,1,0,517,2470.86871272212
1863,265.51,0.0,0.0,1,1,0,348,2456.923158244358
1864,264.28,0.0,0.0,1,1,0,267,2432.7639582335896
1865,263.79,0.0,0.0,1,4,0,336,2248.4531317482897
1866,263.62,0.0,0.0,1,1,0,902,2419.8004850570806
1867,263.15,0.0,0.0,1,1,0,2665,2410.5689208253225
